,total residential space,electricity residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,electricity residential,derived heat residential,thermal uses residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,derived heat services,thermal uses services,total agriculture electricity,total agriculture heat,total agriculture machinery,total agriculture,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,district heat share,total international navigation
JP,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
LY,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
DJ,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
MG,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
GM,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
SD,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
KG,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
MD,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
MT,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
BZ,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
MX,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
TM,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
GW,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
ST,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
BF,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
SL,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
UZ,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
BH,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
CL,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
AG,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
MZ,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
SC,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
DO,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
YE,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
ID,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
IS,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
AZ,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
ML,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
CI,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
PE,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
AU,9.013524638476808,0.3101884291816804,2.9493710498792414,0.4696664926592995,0.8994425859975202,0.5225613236098434,14.707442876350305,3.2109690075577566,1.0394319361311932,12.917508381676768,3.331227385925306,0.6703495155149303,0.5145564766645554,0.1474601925610313,0.6152129573524242,0.5008566027580501,6.372976998442289,3.2609990773297515,0.4977811891923803,4.610057850668179,0.0,0.5294209566488663,0.2556105646307224,0.7850315212795888,21.595300894617896,2.930797080591121e-05,0.1157681803165079,12.601361047221133,2.930797080591121e-05,0.7063829371769783,0.0,0.8568475768010727,0.0,7.314941153102202,0.2822250486205478,0.1638922833595994,0.1666850862088175,0.0877182060044898,0.1155399624117303,0.0761740773551096,0.2866722335891438,0.0036068451812392,0.0,0.2866722335891438,0.002084374742649,0.0015224704385902,0.002084374742649,0.288194704027734,0.0,0.0877025997189979,0.3666666666666667
